Date and Time,input_1,in_1_calculated
2020-04-13 03:25:14+02:00,7.32,55.045
2020-04-13 03:25:44+02:00,6.52,42.745
2020-04-13 03:26:14+02:00,6.72,45.82
2020-04-13 03:26:44+02:00,6.52,42.745
2020-04-13 03:27:14+02:00,5.92,33.52
2020-04-13 03:27:44+02:00,6.52,42.745
2020-04-13 03:28:14+02:00,5.92,33.52
2020-04-13 03:28:44+02:00,6.32,39.67
2020-04-13 03:29:14+02:00,5.32,24.295
2020-04-13 03:29:44+02:00,5.32,24.295
2020-04-13 03:30:14+02:00,5.92,33.52
2020-04-13 03:30:44+02:00,6.52,42.745
2020-04-13 03:31:14+02:00,5.92,33.52
2020-04-13 03:31:44+02:00,6.52,42.745
2020-04-13 03:32:14+02:00,7.52,58.12
2020-04-13 03:32:44+02:00,8.72,76.57
2020-04-13 03:33:14+02:00,8.32,70.42
2020-04-13 03:33:44+02:00,8.12,67.345
2020-04-13 03:34:14+02:00,7.52,58.12
2020-04-13 03:34:44+02:00,7.32,55.045
2020-04-13 03:35:14+02:00,7.12,51.97
2020-04-13 03:35:44+02:00,6.72,45.82
2020-04-13 03:36:14+02:00,6.52,42.745
2020-04-13 03:36:44+02:00,7.12,51.97
2020-04-13 03:37:14+02:00,7.12,51.97
2020-04-13 03:37:44+02:00,7.12,51.97
2020-04-13 03:38:14+02:00,6.52,42.745
2020-04-13 03:38:45+02:00,5.72,30.445
2020-04-13 03:39:15+02:00,6.72,45.82
2020-04-13 03:39:45+02:00,6.92,48.895
2020-04-13 03:40:15+02:00,6.92,48.895
2020-04-13 03:40:45+02:00,5.72,30.445
2020-04-13 03:41:15+02:00,5.72,30.445
2020-04-13 03:41:45+02:00,5.92,33.52
2020-04-13 03:42:15+02:00,6.32,39.67
2020-04-13 03:42:45+02:00,5.92,33.52
2020-04-13 03:43:15+02:00,5.92,33.52
2020-04-13 03:43:45+02:00,5.52,27.37
2020-04-13 03:44:15+02:00,4.92,18.145
2020-04-13 03:44:45+02:00,3.92,2.77
2020-04-13 03:45:15+02:00,4.52,11.995
2020-04-13 03:45:45+02:00,4.12,5.845
2020-04-13 03:46:15+02:00,4.52,11.995
2020-04-13 03:46:45+02:00,3.92,2.77
2020-04-13 03:47:15+02:00,4.12,5.845
2020-04-13 03:47:45+02:00,4.12,5.845
2020-04-13 03:48:15+02:00,4.52,11.995
2020-04-13 03:48:45+02:00,5.72,30.445
2020-04-13 03:49:15+02:00,5.72,30.445
2020-04-13 03:49:45+02:00,5.72,30.445
2020-04-13 03:50:15+02:00,5.92,33.52
2020-04-13 03:50:45+02:00,5.72,30.445
2020-04-13 03:51:15+02:00,5.12,21.22
2020-04-13 03:51:45+02:00,5.52,27.37
2020-04-13 03:52:15+02:00,4.92,18.145
2020-04-13 03:52:45+02:00,4.12,5.845
2020-04-13 03:53:16+02:00,3.92,2.77
2020-04-13 03:53:46+02:00,4.32,8.92
2020-04-13 03:54:16+02:00,4.12,5.845
2020-04-13 03:54:46+02:00,4.32,8.92
2020-04-13 03:55:16+02:00,3.92,2.77
2020-04-13 03:55:46+02:00,3.92,2.77
2020-04-13 03:56:16+02:00,4.12,5.845
2020-04-13 03:56:46+02:00,4.52,11.995
2020-04-13 03:57:16+02:00,4.92,18.145
2020-04-13 03:57:46+02:00,4.52,11.995
2020-04-13 03:58:16+02:00,4.52,11.995
2020-04-13 03:58:46+02:00,5.12,21.22
2020-04-13 03:59:16+02:00,4.52,11.995
2020-04-13 03:59:46+02:00,4.12,5.845
2020-04-13 04:00:16+02:00,4.52,11.995
2020-04-13 04:00:46+02:00,3.92,2.77
2020-04-13 04:01:16+02:00,4.52,11.995
2020-04-13 04:01:46+02:00,4.72,15.07
2020-04-13 04:02:16+02:00,5.72,30.445
2020-04-13 04:02:46+02:00,5.52,27.37
2020-04-13 04:03:16+02:00,5.12,21.22
2020-04-13 04:03:46+02:00,4.32,8.92
2020-04-13 04:04:16+02:00,4.52,11.995
2020-04-13 04:04:46+02:00,4.52,11.995
2020-04-13 04:05:16+02:00,4.92,18.145
2020-04-13 04:05:46+02:00,4.92,18.145
2020-04-13 04:06:16+02:00,4.32,8.92
2020-04-13 04:06:46+02:00,4.72,15.07
2020-04-13 04:07:17+02:00,4.72,15.07
2020-04-13 04:07:47+02:00,4.32,8.92
2020-04-13 04:08:17+02:00,4.12,5.845
2020-04-13 04:08:47+02:00,4.92,18.145
2020-04-13 04:09:17+02:00,5.12,21.22
2020-04-13 04:09:47+02:00,5.32,24.295
2020-04-13 04:10:17+02:00,4.92,18.145
2020-04-13 04:10:47+02:00,4.92,18.145
2020-04-13 04:11:17+02:00,4.12,5.845
2020-04-13 04:11:47+02:00,3.92,2.77
2020-04-13 04:12:17+02:00,3.92,2.77
2020-04-13 04:12:47+02:00,4.52,11.995
2020-04-13 04:13:17+02:00,4.32,8.92
2020-04-13 04:13:47+02:00,4.52,11.995
2020-04-13 04:14:17+02:00,5.32,24.295
2020-04-13 04:14:47+02:00,5.92,33.52
2020-04-13 04:15:17+02:00,6.52,42.745
2020-04-13 04:15:47+02:00,6.92,48.895
2020-04-13 04:16:17+02:00,6.92,48.895
2020-04-13 04:16:47+02:00,6.32,39.67
2020-04-13 04:17:17+02:00,5.72,30.445
2020-04-13 04:17:47+02:00,5.12,21.22
2020-04-13 04:18:17+02:00,4.32,8.92
2020-04-13 04:18:47+02:00,4.12,5.845
2020-04-13 04:19:17+02:00,4.12,5.845
2020-04-13 04:19:47+02:00,4.72,15.07
2020-04-13 04:20:17+02:00,5.32,24.295
2020-04-13 04:20:47+02:00,5.12,21.22
2020-04-13 04:21:17+02:00,4.32,8.92
2020-04-13 04:21:48+02:00,4.32,8.92
2020-04-13 04:22:18+02:00,3.92,2.77
2020-04-13 04:22:48+02:00,4.52,11.995
2020-04-13 04:23:18+02:00,5.12,21.22
2020-04-13 04:23:48+02:00,5.32,24.295
2020-04-13 04:24:18+02:00,5.72,30.445
2020-04-13 04:24:48+02:00,6.12,36.595
2020-04-13 04:25:18+02:00,6.32,39.67
2020-04-13 04:25:48+02:00,5.72,30.445
2020-04-13 04:26:18+02:00,4.92,18.145
2020-04-13 04:26:48+02:00,5.32,24.295
2020-04-13 04:27:18+02:00,5.92,33.52
2020-04-13 04:27:48+02:00,6.32,39.67
2020-04-13 04:28:18+02:00,5.92,33.52
2020-04-13 04:28:48+02:00,5.52,27.37
2020-04-13 04:29:18+02:00,5.52,27.37
2020-04-13 04:29:48+02:00,5.72,30.445
2020-04-13 04:30:18+02:00,5.52,27.37
2020-04-13 04:30:48+02:00,5.12,21.22
2020-04-13 04:31:18+02:00,4.12,5.845
2020-04-13 04:31:48+02:00,3.92,2.77
2020-04-13 04:32:18+02:00,4.32,8.92
2020-04-13 04:32:48+02:00,4.12,5.845
2020-04-13 04:33:18+02:00,4.72,15.07
2020-04-13 04:33:48+02:00,3.92,2.77
2020-04-13 04:34:18+02:00,4.72,15.07
2020-04-13 04:34:48+02:00,4.32,8.92
2020-04-13 04:35:18+02:00,4.72,15.07
2020-04-13 04:35:48+02:00,4.12,5.845
2020-04-13 04:36:19+02:00,4.12,5.845
2020-04-13 04:36:49+02:00,4.52,11.995
2020-04-13 04:37:19+02:00,4.12,5.845
2020-04-13 04:37:49+02:00,4.72,15.07
2020-04-13 04:38:19+02:00,4.92,18.145
2020-04-13 04:38:49+02:00,4.32,8.92
2020-04-13 04:39:19+02:00,4.72,15.07
2020-04-13 04:39:49+02:00,5.12,21.22
2020-04-13 04:40:19+02:00,4.92,18.145
2020-04-13 04:40:49+02:00,5.32,24.295
2020-04-13 04:41:19+02:00,4.52,11.995
2020-04-13 04:41:49+02:00,4.52,11.995
2020-04-13 04:42:19+02:00,4.52,11.995
2020-04-13 04:42:49+02:00,5.12,21.22
2020-04-13 04:43:19+02:00,5.92,33.52
2020-04-13 04:43:49+02:00,6.32,39.67
2020-04-13 04:44:19+02:00,6.72,45.82
2020-04-13 04:44:49+02:00,8.52,73.495
2020-04-13 04:45:19+02:00,9.12,82.72
2020-04-13 04:45:49+02:00,9.12,82.72
2020-04-13 04:46:19+02:00,9.92,95.02
2020-04-13 04:46:49+02:00,9.52,88.87
2020-04-13 04:47:19+02:00,9.12,82.72
2020-04-13 04:47:49+02:00,9.32,85.795
2020-04-13 04:48:19+02:00,9.52,88.87
2020-04-13 04:48:49+02:00,9.92,95.02
2020-04-13 04:49:19+02:00,10.52,104.245
2020-04-13 04:49:49+02:00,11.32,116.545
2020-04-13 04:50:19+02:00,11.52,119.62
2020-04-13 04:50:50+02:00,12.32,131.92
2020-04-13 04:51:20+02:00,12.92,141.145
2020-04-13 04:51:50+02:00,12.92,141.145
2020-04-13 04:52:20+02:00,12.52,134.995
2020-04-13 04:52:50+02:00,12.72,138.07
2020-04-13 04:53:20+02:00,11.92,125.77
2020-04-13 04:53:50+02:00,11.52,119.62
2020-04-13 04:54:20+02:00,11.72,122.695
2020-04-13 04:54:50+02:00,11.92,125.77
2020-04-13 04:55:20+02:00,12.12,128.845
2020-04-13 04:55:50+02:00,11.92,125.77
2020-04-13 04:56:20+02:00,11.52,119.62
2020-04-13 04:56:50+02:00,11.72,122.695
2020-04-13 04:57:20+02:00,11.32,116.545
2020-04-13 04:57:50+02:00,10.72,107.32
2020-04-13 04:58:20+02:00,10.32,101.17
2020-04-13 04:58:50+02:00,11.12,113.47
2020-04-13 04:59:20+02:00,11.52,119.62
2020-04-13 04:59:50+02:00,11.72,122.695
2020-04-13 05:00:20+02:00,11.92,125.77
2020-04-13 05:00:50+02:00,12.32,131.92
2020-04-13 05:01:20+02:00,12.32,131.92
2020-04-13 05:01:50+02:00,12.12,128.845
2020-04-13 05:02:20+02:00,12.32,131.92
2020-04-13 05:02:51+02:00,12.62,136.533
2020-04-13 05:03:21+02:00,11.82,124.232
2020-04-13 05:03:51+02:00,11.22,115.007
2020-04-13 05:04:21+02:00,11.82,124.232
2020-04-13 05:04:51+02:00,12.22,130.383
2020-04-13 05:05:22+02:00,12.42,133.458
2020-04-13 05:05:52+02:00,12.62,136.533
2020-04-13 05:06:22+02:00,12.42,133.458
2020-04-13 05:06:52+02:00,13.22,145.758
2020-04-13 05:07:22+02:00,11.82,124.232
2020-04-13 05:07:52+02:00,11.82,124.232
2020-04-13 05:08:22+02:00,11.42,118.082
2020-04-13 05:08:52+02:00,11.82,124.232
2020-04-13 05:09:22+02:00,12.02,127.308
2020-04-13 05:09:52+02:00,11.62,121.158
2020-04-13 05:10:22+02:00,11.62,121.158
2020-04-13 05:10:52+02:00,12.22,130.383
2020-04-13 05:11:22+02:00,11.42,118.082
2020-04-13 05:11:52+02:00,11.22,115.007
2020-04-13 05:12:22+02:00,11.42,118.082
2020-04-13 05:12:52+02:00,10.82,108.857
2020-04-13 05:13:22+02:00,10.62,105.783
2020-04-13 05:13:52+02:00,10.02,96.5575
2020-04-13 05:14:22+02:00,9.82,93.4825
2020-04-13 05:14:52+02:00,10.02,96.5575
2020-04-13 05:15:22+02:00,9.22,84.2575
2020-04-13 05:15:52+02:00,9.02,81.1825
2020-04-13 05:16:22+02:00,9.62,90.4075
2020-04-13 05:16:52+02:00,9.82,93.4825
2020-04-13 05:17:22+02:00,10.02,96.5575
2020-04-13 05:17:52+02:00,10.42,102.707
2020-04-13 05:18:22+02:00,10.62,105.783
2020-04-13 05:18:52+02:00,11.42,118.082
2020-04-13 05:19:22+02:00,11.02,111.933
2020-04-13 05:19:53+02:00,11.42,118.082
2020-04-13 05:20:23+02:00,11.42,118.082
2020-04-13 05:20:53+02:00,11.82,124.232
2020-04-13 05:21:23+02:00,12.62,136.533
2020-04-13 05:21:53+02:00,12.82,139.607
2020-04-13 05:22:23+02:00,12.82,139.607
2020-04-13 05:22:53+02:00,12.82,139.607
2020-04-13 05:23:23+02:00,12.42,133.458
2020-04-13 05:23:53+02:00,12.82,139.607
2020-04-13 05:24:23+02:00,13.22,145.758
2020-04-13 05:24:53+02:00,14.62,167.283
2020-04-13 05:25:23+02:00,14.42,164.208
2020-04-13 05:25:53+02:00,13.62,151.908
2020-04-13 05:26:23+02:00,14.22,161.133
2020-04-13 05:26:53+02:00,14.62,167.283
2020-04-13 05:27:23+02:00,13.82,154.982
2020-04-13 05:27:53+02:00,13.42,148.833
2020-04-13 05:28:23+02:00,12.62,136.533
2020-04-13 05:28:53+02:00,12.62,136.533
2020-04-13 05:29:23+02:00,12.62,136.533
2020-04-13 05:29:53+02:00,13.02,142.682
2020-04-13 05:30:23+02:00,13.42,148.833
2020-04-13 05:30:53+02:00,12.82,139.607
2020-04-13 05:31:23+02:00,12.42,133.458
2020-04-13 05:31:53+02:00,12.02,127.308
2020-04-13 05:32:23+02:00,10.82,108.857
2020-04-13 05:32:53+02:00,11.22,115.007
2020-04-13 05:33:23+02:00,10.42,102.707
2020-04-13 05:33:53+02:00,10.82,108.857
2020-04-13 05:34:24+02:00,10.62,105.783
2020-04-13 05:34:54+02:00,10.82,108.857
2020-04-13 05:35:24+02:00,10.62,105.783
2020-04-13 05:35:54+02:00,10.82,108.857
2020-04-13 05:36:24+02:00,9.42,87.3325
2020-04-13 05:36:54+02:00,8.42,71.9575
2020-04-13 05:37:24+02:00,9.22,84.2575
2020-04-13 05:37:54+02:00,8.02,65.8075
2020-04-13 05:38:24+02:00,8.22,68.8825
2020-04-13 05:38:54+02:00,9.22,84.2575
2020-04-13 05:39:24+02:00,9.02,81.1825
2020-04-13 05:39:54+02:00,8.62,75.0325
2020-04-13 05:40:24+02:00,8.82,78.1075
2020-04-13 05:40:54+02:00,8.22,68.8825
2020-04-13 05:41:24+02:00,7.82,62.7325
2020-04-13 05:41:54+02:00,8.42,71.9575
2020-04-13 05:42:24+02:00,8.42,71.9575
2020-04-13 05:42:54+02:00,8.42,71.9575
2020-04-13 05:43:24+02:00,8.62,75.0325
2020-04-13 05:43:54+02:00,9.02,81.1825
2020-04-13 05:44:24+02:00,9.02,81.1825
2020-04-13 05:44:54+02:00,9.62,90.4075
2020-04-13 05:45:24+02:00,9.62,90.4075
2020-04-13 05:45:54+02:00,8.82,78.1075
2020-04-13 05:46:24+02:00,8.42,71.9575
2020-04-13 05:46:54+02:00,8.62,75.0325
2020-04-13 05:47:24+02:00,8.82,78.1075
2020-04-13 05:47:54+02:00,7.82,62.7325
2020-04-13 05:48:24+02:00,6.62,44.2825
2020-04-13 05:48:55+02:00,5.62,28.9075
2020-04-13 05:49:25+02:00,5.42,25.8325
2020-04-13 05:49:55+02:00,6.02,35.0575
2020-04-13 05:50:25+02:00,5.42,25.8325
2020-04-13 05:50:55+02:00,5.82,31.9825
2020-04-13 05:51:25+02:00,5.42,25.8325
2020-04-13 05:51:55+02:00,5.82,31.9825
2020-04-13 05:52:25+02:00,5.62,28.9075
2020-04-13 05:52:55+02:00,5.82,31.9825
2020-04-13 05:53:25+02:00,6.02,35.0575
2020-04-13 05:53:55+02:00,6.22,38.1325
2020-04-13 05:54:25+02:00,6.82,47.3575
2020-04-13 05:54:55+02:00,6.62,44.2825
2020-04-13 05:55:25+02:00,6.82,47.3575
2020-04-13 05:55:55+02:00,7.42,56.5825
2020-04-13 05:56:25+02:00,8.22,68.8825
2020-04-13 05:56:55+02:00,8.02,65.8075
2020-04-13 05:57:25+02:00,8.62,75.0325
2020-04-13 05:57:55+02:00,8.62,75.0325
2020-04-13 05:58:25+02:00,8.02,65.8075
2020-04-13 05:58:55+02:00,8.82,78.1075
2020-04-13 05:59:25+02:00,10.02,96.5575
2020-04-13 05:59:55+02:00,10.02,96.5575
2020-04-13 06:00:25+02:00,9.82,93.4825
2020-04-13 06:00:55+02:00,10.42,102.707
2020-04-13 06:01:25+02:00,9.82,93.4825
2020-04-13 06:01:55+02:00,10.82,108.857
2020-04-13 06:02:25+02:00,9.82,93.4825
2020-04-13 06:02:55+02:00,9.22,84.2575
2020-04-13 06:03:26+02:00,9.62,90.4075
2020-04-13 06:03:56+02:00,10.02,96.5575
2020-04-13 06:04:26+02:00,10.02,96.5575
2020-04-13 06:04:56+02:00,9.62,90.4075
2020-04-13 06:05:26+02:00,10.02,96.5575
2020-04-13 06:05:56+02:00,8.62,75.0325
2020-04-13 06:06:26+02:00,8.62,75.0325
2020-04-13 06:06:56+02:00,8.02,65.8075
2020-04-13 06:07:26+02:00,9.02,81.1825
2020-04-13 06:07:56+02:00,9.02,81.1825
2020-04-13 06:08:26+02:00,7.62,59.6575
2020-04-13 06:08:56+02:00,7.22,53.5075
2020-04-13 06:09:26+02:00,6.62,44.2825
2020-04-13 06:09:56+02:00,7.02,50.4325
2020-04-13 06:10:26+02:00,7.02,50.4325
2020-04-13 06:10:56+02:00,7.22,53.5075
2020-04-13 06:11:26+02:00,8.02,65.8075
2020-04-13 06:11:56+02:00,7.82,62.7325
2020-04-13 06:12:26+02:00,7.82,62.7325
2020-04-13 06:12:56+02:00,7.62,59.6575
2020-04-13 06:13:26+02:00,8.42,71.9575
2020-04-13 06:13:56+02:00,8.82,78.1075
2020-04-13 06:14:26+02:00,9.02,81.1825
2020-04-13 06:14:56+02:00,9.02,81.1825
2020-04-13 06:15:26+02:00,9.22,84.2575
2020-04-13 06:15:56+02:00,9.22,84.2575
2020-04-13 06:16:26+02:00,9.02,81.1825
2020-04-13 06:16:56+02:00,9.02,81.1825
2020-04-13 06:17:26+02:00,9.22,84.2575
2020-04-13 06:17:57+02:00,8.62,75.0325
2020-04-13 06:18:27+02:00,8.82,78.1075
2020-04-13 06:18:57+02:00,9.62,90.4075
2020-04-13 06:19:27+02:00,9.82,93.4825
2020-04-13 06:19:57+02:00,10.02,96.5575
2020-04-13 06:20:27+02:00,9.62,90.4075
2020-04-13 06:20:57+02:00,9.82,93.4825
2020-04-13 06:21:27+02:00,8.62,75.0325
2020-04-13 06:21:57+02:00,9.02,81.1825
2020-04-13 06:22:27+02:00,9.42,87.3325
2020-04-13 06:22:57+02:00,9.62,90.4075
2020-04-13 06:23:27+02:00,9.62,90.4075
2020-04-13 06:23:57+02:00,9.82,93.4825
2020-04-13 06:24:27+02:00,9.42,87.3325
2020-04-13 06:24:57+02:00,9.02,81.1825
2020-04-13 06:25:27+02:00,9.02,81.1825
2020-04-13 06:25:57+02:00,9.22,84.2575
2020-04-13 06:26:27+02:00,8.42,71.9575
2020-04-13 06:26:57+02:00,8.02,65.8075
2020-04-13 06:27:27+02:00,8.42,71.9575
2020-04-13 06:27:57+02:00,8.62,75.0325
2020-04-13 06:28:27+02:00,9.02,81.1825
2020-04-13 06:28:57+02:00,8.42,71.9575
2020-04-13 06:29:27+02:00,8.82,78.1075
2020-04-13 06:29:57+02:00,8.62,75.0325
2020-04-13 06:30:27+02:00,8.42,71.9575
2020-04-13 06:30:57+02:00,7.62,59.6575
2020-04-13 06:31:27+02:00,6.82,47.3575
2020-04-13 06:31:57+02:00,6.62,44.2825
2020-04-13 06:32:28+02:00,6.22,38.1325
2020-04-13 06:32:58+02:00,6.02,35.0575
2020-04-13 06:33:28+02:00,6.02,35.0575
2020-04-13 06:33:58+02:00,7.02,50.4325
2020-04-13 06:34:29+02:00,8.12,67.345
2020-04-13 06:34:59+02:00,8.12,67.345
2020-04-13 06:35:29+02:00,7.92,64.27
2020-04-13 06:35:59+02:00,7.32,55.045
2020-04-13 06:36:29+02:00,6.32,39.67
2020-04-13 06:36:59+02:00,5.72,30.445
2020-04-13 06:37:29+02:00,6.12,36.595
2020-04-13 06:37:59+02:00,5.92,33.52
2020-04-13 06:38:29+02:00,5.52,27.37
2020-04-13 06:38:59+02:00,5.32,24.295
2020-04-13 06:39:29+02:00,5.72,30.445
2020-04-13 06:39:59+02:00,5.92,33.52
2020-04-13 06:40:29+02:00,6.52,42.745
2020-04-13 06:40:59+02:00,6.12,36.595
2020-04-13 06:41:29+02:00,6.12,36.595
2020-04-13 06:41:59+02:00,6.52,42.745
2020-04-13 06:42:29+02:00,5.92,33.52
2020-04-13 06:42:59+02:00,5.32,24.295
2020-04-13 06:43:29+02:00,5.72,30.445
2020-04-13 06:43:59+02:00,6.32,39.67
2020-04-13 06:44:29+02:00,5.92,33.52
2020-04-13 06:44:59+02:00,6.72,45.82
2020-04-13 06:45:29+02:00,6.12,36.595
2020-04-13 06:45:59+02:00,6.32,39.67
2020-04-13 06:46:29+02:00,6.12,36.595
2020-04-13 06:47:00+02:00,5.32,24.295
2020-04-13 06:47:30+02:00,5.72,30.445
2020-04-13 06:48:00+02:00,5.52,27.37
2020-04-13 06:48:30+02:00,5.52,27.37
2020-04-13 06:49:00+02:00,4.92,18.145
2020-04-13 06:49:30+02:00,4.72,15.07
2020-04-13 06:50:00+02:00,4.12,5.845
2020-04-13 06:50:30+02:00,4.72,15.07
2020-04-13 06:51:00+02:00,5.32,24.295
2020-04-13 06:51:30+02:00,5.12,21.22
2020-04-13 06:52:00+02:00,5.72,30.445
2020-04-13 06:52:30+02:00,5.72,30.445
2020-04-13 06:53:00+02:00,5.72,30.445
2020-04-13 06:53:30+02:00,5.32,24.295
2020-04-13 06:54:00+02:00,5.92,33.52
2020-04-13 06:54:30+02:00,6.92,48.895
2020-04-13 06:55:00+02:00,6.72,45.82
2020-04-13 06:55:30+02:00,6.52,42.745
2020-04-13 06:56:00+02:00,6.52,42.745
2020-04-13 06:56:30+02:00,6.92,48.895
2020-04-13 06:57:00+02:00,7.32,55.045
2020-04-13 06:57:30+02:00,7.12,51.97
2020-04-13 06:58:00+02:00,6.72,45.82
2020-04-13 06:58:30+02:00,6.32,39.67
2020-04-13 06:59:00+02:00,5.72,30.445
2020-04-13 06:59:30+02:00,6.52,42.745
2020-04-13 07:00:00+02:00,6.92,48.895
2020-04-13 07:00:30+02:00,6.92,48.895
2020-04-13 07:01:00+02:00,6.32,39.67
2020-04-13 07:01:31+02:00,5.72,30.445
2020-04-13 07:02:01+02:00,5.92,33.52
2020-04-13 07:02:31+02:00,4.72,15.07
2020-04-13 07:03:01+02:00,4.92,18.145
2020-04-13 07:03:31+02:00,4.32,8.92
2020-04-13 07:04:01+02:00,4.92,18.145
2020-04-13 07:04:31+02:00,5.32,24.295
2020-04-13 07:05:01+02:00,5.92,33.52
2020-04-13 07:05:31+02:00,4.52,11.995
2020-04-13 07:06:01+02:00,4.52,11.995
2020-04-13 07:06:31+02:00,3.92,2.77
2020-04-13 07:07:01+02:00,4.72,15.07
2020-04-13 07:07:31+02:00,3.92,2.77
2020-04-13 07:08:01+02:00,4.12,5.845
2020-04-13 07:08:31+02:00,4.52,11.995
2020-04-13 07:09:01+02:00,5.12,21.22
2020-04-13 07:09:31+02:00,5.52,27.37
2020-04-13 07:10:01+02:00,5.52,27.37
2020-04-13 07:10:31+02:00,5.72,30.445
2020-04-13 07:11:01+02:00,5.92,33.52
2020-04-13 07:11:31+02:00,5.92,33.52
2020-04-13 07:12:01+02:00,5.52,27.37
2020-04-13 07:12:31+02:00,5.32,24.295
2020-04-13 07:13:01+02:00,4.92,18.145
2020-04-13 07:13:31+02:00,4.12,5.845
2020-04-13 07:14:01+02:00,4.12,5.845
2020-04-13 07:14:31+02:00,4.12,5.845
2020-04-13 07:15:01+02:00,4.32,8.92
2020-04-13 07:15:31+02:00,5.12,21.22
2020-04-13 07:16:02+02:00,5.52,27.37
2020-04-13 07:16:32+02:00,5.12,21.22
2020-04-13 07:17:02+02:00,5.32,24.295
2020-04-13 07:17:32+02:00,4.92,18.145
2020-04-13 07:18:02+02:00,5.92,33.52
2020-04-13 07:18:32+02:00,6.72,45.82
2020-04-13 07:19:02+02:00,6.92,48.895
2020-04-13 07:19:32+02:00,6.12,36.595
2020-04-13 07:20:02+02:00,6.32,39.67
2020-04-13 07:20:32+02:00,5.72,30.445
2020-04-13 07:21:02+02:00,5.52,27.37
2020-04-13 07:21:32+02:00,4.92,18.145
2020-04-13 07:22:02+02:00,4.92,18.145
2020-04-13 07:22:32+02:00,5.12,21.22
2020-04-13 07:23:02+02:00,5.12,21.22
2020-04-13 07:23:32+02:00,4.12,5.845
2020-04-13 07:24:02+02:00,3.92,2.77
2020-04-13 07:24:32+02:00,4.12,5.845
2020-04-13 07:25:02+02:00,4.92,18.145
2020-04-13 07:25:32+02:00,5.32,24.295
2020-04-13 07:26:02+02:00,5.32,24.295
2020-04-13 07:26:32+02:00,6.12,36.595
2020-04-13 07:27:02+02:00,7.32,55.045
2020-04-13 07:27:32+02:00,8.12,67.345
2020-04-13 07:28:02+02:00,7.72,61.195
2020-04-13 07:28:32+02:00,6.52,42.745
2020-04-13 07:29:02+02:00,6.12,36.595
2020-04-13 07:29:32+02:00,5.32,24.295
2020-04-13 07:30:02+02:00,4.72,15.07
2020-04-13 07:30:33+02:00,4.52,11.995
2020-04-13 07:31:03+02:00,4.32,8.92
2020-04-13 07:31:33+02:00,4.72,15.07
2020-04-13 07:32:03+02:00,5.12,21.22
2020-04-13 07:32:33+02:00,3.92,2.77
2020-04-13 07:33:03+02:00,4.32,8.92
2020-04-13 07:33:33+02:00,4.12,5.845
2020-04-13 07:34:03+02:00,4.32,8.92
2020-04-13 07:34:33+02:00,4.92,18.145
2020-04-13 07:35:03+02:00,5.72,30.445
2020-04-13 07:35:33+02:00,5.12,21.22
2020-04-13 07:36:03+02:00,4.52,11.995
2020-04-13 07:36:33+02:00,5.12,21.22
2020-04-13 07:37:03+02:00,5.12,21.22
2020-04-13 07:37:33+02:00,4.52,11.995
2020-04-13 07:38:03+02:00,5.52,27.37
2020-04-13 07:38:33+02:00,6.12,36.595
2020-04-13 07:39:03+02:00,6.32,39.67
2020-04-13 07:39:33+02:00,7.72,61.195
2020-04-13 07:40:03+02:00,8.12,67.345
2020-04-13 07:40:33+02:00,7.32,55.045
2020-04-13 07:41:03+02:00,7.92,64.27
2020-04-13 07:41:33+02:00,8.32,70.42
2020-04-13 07:42:03+02:00,9.32,85.795
2020-04-13 07:42:33+02:00,8.52,73.495
2020-04-13 07:43:03+02:00,9.32,85.795
2020-04-13 07:43:33+02:00,9.12,82.72
2020-04-13 07:44:03+02:00,8.92,79.645
2020-04-13 07:44:33+02:00,7.32,55.045
2020-04-13 07:45:04+02:00,7.72,61.195
2020-04-13 07:45:34+02:00,7.72,61.195
2020-04-13 07:46:04+02:00,8.12,67.345
2020-04-13 07:46:34+02:00,7.92,64.27
2020-04-13 07:47:04+02:00,7.52,58.12
2020-04-13 07:47:34+02:00,7.92,64.27
2020-04-13 07:48:04+02:00,6.92,48.895
2020-04-13 07:48:34+02:00,7.12,51.97
2020-04-13 07:49:04+02:00,7.52,58.12
2020-04-13 07:49:34+02:00,8.32,70.42
2020-04-13 07:50:04+02:00,7.32,55.045
2020-04-13 07:50:34+02:00,7.32,55.045
2020-04-13 07:51:04+02:00,7.12,51.97
2020-04-13 07:51:34+02:00,7.32,55.045
2020-04-13 07:52:04+02:00,7.92,64.27
2020-04-13 07:52:34+02:00,8.72,76.57
2020-04-13 07:53:04+02:00,8.12,67.345
2020-04-13 07:53:34+02:00,8.52,73.495
2020-04-13 07:54:04+02:00,9.12,82.72
2020-04-13 07:54:34+02:00,9.32,85.795
2020-04-13 07:55:04+02:00,8.72,76.57
2020-04-13 07:55:34+02:00,8.32,70.42
2020-04-13 07:56:04+02:00,8.92,79.645
2020-04-13 07:56:34+02:00,9.92,95.02
2020-04-13 07:57:04+02:00,10.52,104.245
2020-04-13 07:57:34+02:00,11.12,113.47
2020-04-13 07:58:04+02:00,10.92,110.395
2020-04-13 07:58:34+02:00,10.92,110.395
2020-04-13 07:59:04+02:00,10.52,104.245
2020-04-13 07:59:35+02:00,10.92,110.395
2020-04-13 08:00:05+02:00,10.52,104.245
2020-04-13 08:00:35+02:00,10.12,98.095
2020-04-13 08:01:05+02:00,10.72,107.32
2020-04-13 08:01:35+02:00,9.52,88.87
2020-04-13 08:02:05+02:00,9.72,91.945
